Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
flavored-coffees-sample-pack,Flavored Coffees Sample Pack,"<div><span>Sample our flavored coffees in 2oz packs. 6 packs total</span></div>
            <div>
<span></span><br>
</div>
            <div><strong>French Vanilla</strong></div>
            <div>
            <p><em>Roast: Medium</em><br><em>This rich and creamy vanilla coffee is well rounded and smooth. The silky flavors blend perfectly with this small batch roasted coffee.</em></p>
            <p><em>All of our flavored coffees start as specialty grade single origin coffee roasted in small batches to a smooth medium. Each order is then carefully flavored with high quality flavoring oils while still warm.</em></p>
            <p> </p>
            </div>
            <div><strong>Hazelnut</strong></div>
            <div>
            <p><em>Roast: Medium<br></em><em>Nutty flavors blended seamlessly with Brazilian coffee to create a perfect hazelnut in your cup.</em></p>
            <p><em>All of our flavored coffees start as specialty grade single origin coffee roasted in small batches to a smooth medium. Each order is then carefully flavored with high quality flavoring oils while still warm.</em></p>
            <p> </p>
            </div>
            <div>
<strong>Cinnabun</strong>
            <p><em>Roast: Medium</em><br><em>All of the cinnamon roll flavor without the calories. This coffee has no added sugar or calories but does have all the great taste of your favorite iced cinnamon roll.</em></p>
            <p><em>All of our flavored coffees start as specialty grade single origin coffee roasted in small batches to a smooth medium. Each order is then carefully flavored with high quality flavoring oils while still warm.</em></p>
            <p> </p>
            </div>
            <div>
            <p><strong>Caramel<br></strong><em>Roast: Medium</em><br><em>The all natural sweet buttery caramel flavor on this medium roasted coffee is fantastic alone or as the base for your blended drinks.</em></p>
            <p><em>All of our flavored coffees start as specialty grade single origin coffee roasted in small batches to a smooth medium. Each order is then carefully flavored with high quality flavoring oils while still warm.</em></p>
            <p> </p>
            <p><strong><span>Mocha</span></strong> <br></p>

            <p><em>Roast: Medium</em><br><em>This all natural flavored coffee has a rich chocolate decadence gently infused into a medium roast specialty grade arabica bean.</em></p>
            <p><em>All of our flavored coffees start as specialty grade single origin coffee roasted in small batches to a smooth medium. Each order is then carefully flavored with high quality flavoring oils while still warm.</em></p>
            </div>
            <div>
<br><strong>Cinnamon Hazelnut</strong>
</div>
            <div>
            <p><em>Roast: Medium</em><br><em>The combination of cinnamon and hazelnut pair perfectly with this medium roast coffee for a smooth, mellow cup of delight.</em></p>
            <p><em>All of our flavored coffees start as specialty grade single origin coffee roasted in small batches to a smooth medium. Each order is then carefully flavored with high quality flavoring oils while still warm.</em></p>
            <p><br></p>

            <p><span>*Natural Flavoring for these products</span></p>
            </div>",Mangy Dog Coffee,,"",sample pack,true,Grind,Standard,,Size,6-count 2oz sample packs,,,,,CVARFCPACK-ST-NA-SAMPLEPACK,340.1942775,dripshipper,deny,dripshipper,24.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/label2_on_bag_85cdff22-2673-49cc-8bf5-5f54064a8c9b.jpg?v=1762966532,1,"",false,,,,oz,,18.00,active
single-origin-favorites-sample-pack,Single Origin Favorites Sample Pack,"<div><span>Sample our most popular single origin coffees in 2oz packs. 6 packs total</span></div>
            <div>
<span></span><br>
</div>
            <div><strong>Brazil Santos</strong></div>
            <div>
            <p><em>Roast: Medium</em><br><em>Tasting Profile: Elegant, smooth cup with cocoa notes.</em><br><em>Grower: Fazenda Santa Barbara, Sao Francisco, Santo Antonio</em><br><em>Variety: Catuai and Mundo Novo</em><br><em>Region:Parana and Sao Paulo Brazil</em><br><em>Altitude: 750-1050 M</em><br><em>Soil Type: Volcanic Loam</em><br><em>Process: Pulped natural and dried in the Sun</em></p>
            <p> </p>
            </div>
            <div><strong>Colombia</strong></div>
            <div>
            <p><em>Roast: Medium</em><br><em>Tasting Profile: Dried orange, berry, chocolate</em><br><em>Grower: Smallholder farmers from Medellin</em><br><em>Variety: Castillo, Caturra, Colombia, &amp; Typica</em><br><em>Region: Medellin, Antioquia, Colombia</em><br><em>Altitude: 1300-1500 M</em><br><em>Soil Type: Volcanic Loam</em><br><em>Process: Fully washed and dried in solar dryers to protect the coffee from rain.</em></p>
            <p> </p>
            </div>
            <div>
<strong>Costa Rica</strong><br>
            <p><em>Roast: Medium</em><br><em>Tasting Profile: Sweet apple, raisin, honey</em><br><em>Grower: Micro farms in Alajuela</em><br><em>Variety: Caturra &amp; Catuai</em><br><em>Region: Alajuela, Costa Rica</em><br><em>Altitude: 1300-1445 M</em><br><em>Soil Type: Volcanic Loam</em><br><em>Process: Eco-pulped and dried in the sun.</em></p>
            <p> </p>
            </div>
            <div>
            <p><strong><span>Ethiopia<br></span></strong><em>Roast: Med-light</em><br><em>Tasting Profile: Milk chocolate, fruity, caramel</em><br><em>Grower: Smallholder farmers from thee Sidama zone.</em><br><em>Variety: Indigenous Heirloom Cultivars</em><br><em>Region: Sidama Zone, Ethiopia</em><br><em>Altitude: 1700-1900 M</em><br><em>Soil Type: Nitisols</em><br><em>Process: Full natural, sorted by hand. Dried on raised beds.</em></p>
            <p> </p>
            <strong>Honduras </strong><br>
            <p><em>Roast: Medium-dark</em><br><em>Tasting Profile: Caramel, spice, brown sugar.</em><br><em>Grower: 1500 grower/members from Cafe Organics Marcala</em><br><em>Variety: Bourbon, Catuai, Caturra, Lempira, &amp; Typica</em><br><em>Region: Marcala, La Paz, Honduras</em><br><em>Altitude: 1300-1700 M</em><br><em>Soil Type: Clay Minerals</em><br><em>Process: Fully washed and sun dried.</em></p>
            </div>
            <div>
<br><strong>Tanzania</strong>
</div>
            <div>
            <p><em>Roast: Medium-light</em><br><em>Tasting Profile: Pear, floral, jasmine, strawberry.</em><br><em>Grower: Small cooperative farmers in the Mbeya area</em><br><em>Variety: Bourbon &amp; Kent</em><br><em>Region: Mbeya Region of Tanzania</em><br><em>Altitude: 1200-1900 M</em><br><em>Soil Type: Clay Minerals</em><br><em>Process: Fully washed and dried on raised beds</em></p>
            </div>",Mangy Dog Coffee,,"",sample pack,true,Grind,Standard,,Size,6-count 2oz sample packs,,,,,CVARSOPACK-ST-NA-SAMPLEPACK,340.1942775,dripshipper,deny,dripshipper,24.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/label2_on_bag_c95043af-6149-4942-ae38-461c4be4f2f7.jpg?v=1762966555,1,"",false,,,,oz,,18.00,active
jasmine,Jasmine,"A fine blend of freshly plucked jasmine blossoms and green tea, this is medium-bodied, sweet, smooth, and silky. Good for multiple steepings. The green tea is picked by hand and prepared then set aside until the Jasmine blosoms are ready. The two are paired at just the right time to create this harmony of fruity flavors on a medium bodied green tea base.
",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TJAS-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest.jpg?v=1762966559,1,"",false,,,,oz,,12.00,active
masala-chai,Masala Chai,"The bold and spicy character of Indian Masala Chai - full-bodied, aromatic, and intense. Great as a traditional chia served with milk and sugar but is also a invigorating drink on its own.",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TCHAI-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_6d3c99e9-4c00-40d1-b675-b320c16e2044.jpg?v=1762966563,1,"",false,,,,oz,,12.00,active
english-breakfast,English Breakfast,"Breakfast Tea as it should be. Not too complicated but strong enough to stand up to milk and sugar. A rustic, sweet cup that brings good news all day long. A blend of African and Indian Tea.",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TENG-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_249a88da-b936-4068-99e8-83271d0d74f9.jpg?v=1762966572,1,"",false,,,,oz,,12.00,active
peach-paradise,Peach Paradise,"This herbal blend is fruity, smooth, aromatic, and sweet. Fruity peach, sour cranberry and smooth notes of rose, creates paradise in a cup. A fantastic and refreshing cup both hot and cold.",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TPEACH-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_6be92efa-04da-43d7-818d-43081f3ff489.jpg?v=1762966576,1,"",false,,,,oz,,12.00,active
mango-treat,Mango Treat,"Sweet, smooth, and summery. Wonderful as a hot tea and incredible iced. The hint of mango on the already fruity tea means you can have a great cup of hot tea or very refreshing iced tea any time.",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TMANG-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_e90b7fdf-353b-4af5-9736-523e73898a60.jpg?v=1762966581,1,"",false,,,,oz,,12.00,active
apple-cider-rooibos,Apple Cider Rooibos,"This herbal blend is spicy, sweet, and naturally caffeine free. Rooibos (pronounced ROY-bos) is a popular tea alternative grown in South Africa. It is called Red Bush Tea and known for its health benefits. This blend elevates the great Rooibos flavors by adding in cinnamon, orange peel and natural spices for an unforgettable premium cup. Great fall flavor that you can enjoy year round.",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TROO-TEA-3OZ,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_d2706573-a97f-408a-bcbc-e6eed922efe0.jpg?v=1762966590,1,"",false,,,,oz,,12.00,active
hibiscus-berry-tea,Hibiscus Berry Tea,"<p>Flavored Herbal Tea: Organic Hibiscus Flowers, Organic Rosehips, Organic Orange Peel, Organic Rooibos, Organic Blueberry Flavor, Organic Passionfruit Flavor, Organic Mango Flavor</p> <p>Notes: BlueBerry, Currant</p> <p>Scoring: Low Astringency, High Body, High Sweetness</p> <p>Talk about refreshing! This Sweet Hibiscus based beverage is sure to quench your longing thirst of berry goodness, perfect as a cold brew or western style brew for any occasion.</p> <p>Brewing Method: 5 - 10 Min, 212 F, 3g / 12oz</p>",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,THIB-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_a25dfc8f-b432-47bc-8ccc-8fb723096170.jpg?v=1762966594,1,"",false,,,,oz,,12.00,active
earl-grey,Earl Grey,"<p>Loose Leaf Flavored Tea: Ceylon OP, Bergamot Essential Oil, Cornflowers</p> <p>Notes: Orange, Floral, Malt</p> <p>Scoring: High Astringency, High Body, Medium Sweetness</p> <p>Earl grey is a timeless blend. We mix our Ceylon black tea with blue cornflowers and a touch of bergamot oil. While it is typically consumed alone, it can be combined with milk and sugar for a different experience.</p> <p>Brewing Method: 5 - 10 Min, 195 F, 2.5g / 12oz</p>",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TEARL-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_a3a6cf81-16f8-42ab-9734-96110ba0f41c.jpg?v=1762966604,1,"",false,,,,oz,,12.00,active
moroccan-mint,Moroccan Mint,"Old green tea meets fresh mint — a smooth, vibrant blend that’s refreshing hot and next-level iced",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,TMOROC-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_d852411e-123c-4786-90a8-87cf48027bc5.jpg?v=1762966615,1,"",false,,,,oz,,12.00,active
hojicha,Hojicha,"This  roasted green tea powder is crafted from carefully selected tea leaves and stems. Stone-milled into a fine powder, it brews into a smooth cup with comforting notes of toasted cereal and balanced umami.",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,3oz,,,,,THOJIC-TEA-3OZ-COMP,141.747615625,dripshipper,deny,dripshipper,20.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_076e730b-49d6-4770-bdad-bb429ba06ec9.jpg?v=1762966623,1,"",false,,,,oz,,15.00,active
matcha,Matcha,"Refined and lingering, this matcha is crafted for traditional preparation and mindful daily rituals",Mangy Dog Coffee,,"",tea,true,Grind,Loose leaf,,Size,1oz,,,,,TMATCHA-TEA-1OZ-COMP,56.69904625,dripshipper,deny,dripshipper,18.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0687/4116/9339/files/kraft_blank_final_latest_4613a222-de79-4df1-9125-43cbacf430ad.jpg?v=1762966634,1,"",false,,,,oz,,15.00,active
